"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Nacionality","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Target"
"1208","Married",1,4,1,12,1,"0","0","1","1","0","0",37,"0","Enrolled"
"1209","Single",1,3,0,3,1,"0","0","0","0","0","0",28,"0","Dropout"
"1210","Married",1,4,1,1,1,"0","0","1","0","0","0",43,"0","Dropout"
"1211","Single",1,13,1,1,1,"1","0","0","0","0","0",32,"0","Dropout"
"1212","Single",1,10,1,1,1,"0","0","0","1","0","1",20,"0","Enrolled"
"1213","Divorced",1,12,1,12,1,"0","0","0","1","0","1",35,"0","Graduate"
"1214","Single",1,14,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"1215","Single",4,12,1,1,1,"1","0","0","1","0","1",18,"0","Enrolled"
"1216","Single",1,12,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"1217","Single",4,10,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1218","Single",1,3,0,14,1,"1","0","0","1","0","0",22,"0","Graduate"
"1219","Single",2,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1220","Single",2,9,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1221","Single",2,2,1,1,1,"1","0","1","1","0","0",19,"0","Dropout"
"1222","Single",1,12,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"1223","Married",1,17,0,12,1,"0","0","1","0","0","0",31,"0","Dropout"
"1224","Married",1,3,0,12,1,"0","0","1","1","0","1",33,"0","Graduate"
"1225","Single",3,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1226","Single",1,10,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1227","Single",1,9,1,1,1,"0","0","0","1","0","0",23,"0","Graduate"
"1228","Single",1,10,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"1229","Single",5,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1230","Single",1,6,1,16,1,"1","0","1","1","0","0",21,"0","Enrolled"
"1231","Single",1,10,1,1,1,"0","0","0","1","0","1",22,"0","Graduate"
"1232","Single",1,10,1,1,1,"1","0","1","1","0","0",20,"0","Graduate"
"1233","Single",1,12,1,3,1,"1","0","0","1","0","0",23,"0","Graduate"
"1234","Single",2,15,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1235","Single",6,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1236","Single",1,17,0,1,1,"0","0","0","1","0","0",26,"0","Dropout"
"1237","Single",6,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1238","Single",1,7,1,1,1,"1","0","0","1","1","0",18,"0","Dropout"
"1239","Single",1,4,1,14,1,"1","0","0","1","1","0",20,"0","Graduate"
"1240","Single",1,14,1,1,1,"0","0","0","1","1","0",19,"0","Dropout"
"1241","Single",1,17,0,1,1,"0","0","0","0","1","0",32,"0","Dropout"
"1242","Married",1,8,1,1,1,"0","0","0","0","1","0",31,"0","Dropout"
"1243","Single",1,7,1,12,1,"0","0","0","1","1","0",25,"0","Enrolled"
"1244","Single",1,6,1,14,1,"1","0","0","1","0","0",21,"0","Graduate"
"1245","Married",1,17,0,1,1,"0","0","0","0","0","0",31,"0","Dropout"
"1246","Married",1,16,1,1,1,"0","0","0","1","0","0",34,"0","Dropout"
"1247","Single",1,10,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"1248","Single",3,10,1,1,1,"1","0","1","1","0","0",19,"0","Dropout"
"1249","Single",1,14,1,16,1,"1","0","1","1","0","0",21,"0","Enrolled"
"1250","Single",2,16,1,1,1,"1","0","0","0","0","0",18,"0","Dropout"
"1251","Single",1,11,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"1252","Single",1,15,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"1253","Single",3,14,1,1,1,"1","1","0","1","0","1",18,"0","Graduate"
"1254","Single",1,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1255","Single",1,6,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"1256","Divorced",1,8,1,1,1,"1","0","0","1","0","1",30,"0","Dropout"
"1257","Single",1,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1258","Single",3,13,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1259","Single",4,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1260","Single",1,6,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1261","Single",3,10,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"1262","Single",1,7,1,1,1,"0","0","1","1","1","0",25,"0","Dropout"
"1263","Single",2,15,1,1,1,"0","0","0","1","1","0",19,"0","Dropout"
"1264","Married",1,16,1,1,1,"0","0","1","1","0","1",34,"0","Graduate"
"1265","Single",2,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1266","Single",6,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1267","Single",1,14,1,1,1,"0","0","0","1","0","0",20,"0","Graduate"
"1268","Single",2,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"1269","Single",1,17,0,1,1,"0","0","1","1","0","0",23,"0","Enrolled"
"1270","Single",1,14,1,1,1,"0","0","0","1","0","0",28,"0","Dropout"
"1271","Single",1,15,1,1,1,"0","0","0","1","0","0",18,"0","Enrolled"
"1272","Single",1,9,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1273","Married",1,9,1,1,1,"1","0","0","1","0","0",34,"0","Dropout"
"1274","Married",1,16,1,1,1,"0","0","0","1","0","0",35,"0","Dropout"
"1275","Single",1,17,0,15,1,"0","0","0","1","0","0",32,"0","Graduate"
"1276","Single",2,11,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1277","Single",5,14,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1278","Married",1,9,1,1,1,"0","0","0","0","0","0",35,"0","Dropout"
"1279","Single",1,3,0,1,1,"0","0","0","1","1","1",24,"0","Enrolled"
"1280","Single",1,10,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"1281","Single",3,15,1,1,4,"1","0","0","1","1","1",18,"1","Graduate"
"1282","Single",3,12,1,1,1,"1","0","0","1","1","1",20,"0","Graduate"
"1283","Single",5,11,1,1,1,"1","0","0","0","1","0",18,"0","Dropout"
"1284","Single",1,7,1,1,1,"0","0","0","1","1","1",18,"0","Graduate"
"1285","Single",1,14,1,1,1,"0","0","0","1","1","1",20,"0","Graduate"
"1286","Single",2,16,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"1287","Single",2,5,1,1,1,"1","0","0","1","1","1",20,"0","Enrolled"
"1288","Single",1,10,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"1289","Single",1,15,1,1,1,"1","0","0","1","1","0",20,"0","Graduate"
"1290","Single",1,12,1,1,1,"1","0","0","1","1","0",22,"0","Graduate"
"1291","Single",2,7,1,1,1,"0","0","0","1","1","1",18,"0","Enrolled"
"1292","Single",1,12,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"1293","Single",1,4,1,14,1,"0","0","0","1","1","0",22,"0","Dropout"
"1294","Single",5,7,1,1,4,"1","0","0","1","1","0",20,"1","Graduate"
"1295","Married",1,4,1,1,1,"0","0","1","0","1","0",34,"0","Dropout"
"1296","Married",1,3,0,12,1,"0","0","0","1","1","0",24,"0","Dropout"
"1297","Single",2,14,1,1,1,"1","0","0","1","1","0",26,"0","Dropout"
"1298","Single",1,12,1,1,1,"0","0","0","1","1","0",35,"0","Dropout"
"1299","Single",1,17,0,1,1,"1","0","0","1","1","0",22,"0","Graduate"
"1300","Single",1,11,1,1,1,"1","0","0","1","1","0",26,"0","Enrolled"
"1301","Single",1,9,1,1,1,"0","0","0","1","1","0",19,"0","Dropout"
"1302","Single",5,11,1,1,1,"1","0","0","0","1","0",19,"0","Dropout"
"1303","Single",1,2,1,14,1,"0","0","1","1","1","0",20,"0","Graduate"
"1304","Single",1,14,1,1,1,"0","0","1","1","1","0",21,"0","Graduate"
"1305","Single",2,15,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1306","Single",3,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1307","Single",1,4,1,16,1,"0","0","0","1","0","1",23,"0","Graduate"
"1308","Single",3,9,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1309","Single",1,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1310","Single",3,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1311","Single",1,9,1,16,1,"1","0","0","1","0","0",21,"0","Graduate"
"1312","Single",1,6,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1313","Single",1,15,1,1,1,"1","0","0","1","0","1",24,"0","Graduate"
"1314","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"1315","Single",1,14,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"1316","Single",2,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"1317","Single",2,6,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"1318","Single",5,15,1,1,1,"1","0","0","0","0","1",18,"0","Dropout"
"1319","Single",1,11,1,1,1,"0","0","0","1","0","1",19,"0","Dropout"
"1320","Single",2,16,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1321","Single",5,10,1,3,1,"0","0","1","1","0","0",18,"0","Graduate"
"1322","Single",2,16,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"1323","Single",5,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1324","Single",6,13,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1325","Single",3,9,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"1326","Single",2,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1327","Single",1,6,1,1,1,"1","0","0","1","0","0",21,"0","Enrolled"
"1328","Single",1,11,1,1,1,"1","0","1","0","0","0",19,"0","Dropout"
"1329","Single",4,12,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"1330","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Enrolled"
"1331","Single",3,13,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"1332","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"1333","Single",1,8,1,1,1,"0","0","0","0","0","0",23,"0","Dropout"
"1334","Single",1,10,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"1335","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"1336","Single",2,16,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"1337","Single",1,12,1,1,1,"0","0","0","1","0","1",27,"0","Enrolled"
"1338","Single",1,9,1,1,1,"1","0","1","0","0","1",19,"0","Enrolled"
"1339","Single",1,8,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"1340","Single",1,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1341","Single",1,10,1,1,1,"0","0","0","1","0","1",21,"0","Graduate"
"1342","Single",5,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1343","Single",1,6,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"1344","Single",1,16,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1345","Single",1,5,1,1,1,"1","0","1","0","0","1",18,"0","Dropout"
"1346","Single",3,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1347","Single",4,15,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1348","Single",3,12,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"1349","Single",1,6,1,16,1,"1","0","1","0","0","0",23,"0","Enrolled"
"1350","Single",1,6,1,12,1,"1","0","0","1","0","1",24,"0","Graduate"
"1351","Single",1,2,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1352","Single",3,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1353","Single",2,5,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"1354","Single",2,16,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"1355","Single",1,10,1,1,1,"0","0","0","1","0","1",20,"0","Enrolled"
"1356","Single",1,6,1,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"1357","Single",1,15,1,1,1,"0","0","0","1","0","0",26,"0","Dropout"
"1358","Single",1,11,1,12,1,"0","0","1","0","1","0",36,"0","Dropout"
"1359","Single",1,2,1,1,1,"0","0","0","0","1","0",19,"0","Dropout"
"1360","Single",1,7,1,1,1,"0","0","0","0","1","0",27,"0","Dropout"
"1361","Single",4,7,1,1,1,"0","0","0","1","1","0",18,"0","Dropout"
"1362","Single",4,12,1,1,1,"1","0","0","1","1","1",18,"0","Graduate"
"1363","Single",1,5,1,1,1,"0","0","0","1","1","0",28,"0","Dropout"
"1364","Single",1,2,1,14,1,"1","0","0","1","1","0",21,"0","Graduate"
"1365","Single",1,12,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"1366","Single",1,14,1,7,1,"0","0","1","0","1","0",26,"0","Dropout"
"1367","Single",1,7,1,1,1,"1","0","0","1","1","0",20,"0","Dropout"
"1368","Single",6,12,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"1369","Single",1,9,1,1,1,"1","0","0","1","1","0",21,"0","Dropout"
"1370","Single",1,14,1,16,1,"0","0","0","1","1","1",23,"0","Graduate"
"1371","Single",1,3,0,13,1,"0","0","0","1","1","0",29,"0","Graduate"
"1372","Single",1,12,1,1,1,"0","0","0","1","1","0",20,"0","Graduate"
"1373","Single",1,10,1,1,1,"0","0","0","1","1","0",18,"0","Graduate"
"1374","Single",1,15,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"1375","Single",1,13,1,3,1,"0","0","0","0","1","0",23,"0","Dropout"
"1376","Single",1,2,1,1,1,"0","0","0","1","1","0",21,"0","Dropout"
"1377","Single",1,9,1,1,1,"1","0","0","1","1","0",18,"0","Enrolled"
"1378","Single",1,2,1,1,1,"1","0","0","1","1","1",18,"0","Graduate"
"1379","Single",5,5,1,1,1,"1","0","1","0","1","0",21,"0","Dropout"
"1380","Single",1,10,1,1,1,"0","0","0","1","1","0",22,"0","Dropout"
"1381","Single",1,13,1,1,1,"1","0","0","1","1","0",21,"0","Graduate"
"1382","Single",1,12,1,1,1,"1","0","0","0","1","0",32,"0","Dropout"
"1383","Single",1,4,1,3,1,"1","0","0","1","1","0",27,"0","Graduate"
"1384","Single",1,12,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"1385","Single",1,5,1,1,1,"1","0","0","1","1","1",24,"0","Graduate"
"1386","Single",1,8,1,1,1,"1","0","0","1","1","0",22,"0","Dropout"
"1387","Single",1,8,1,1,1,"1","0","0","0","1","0",22,"0","Dropout"
"1388","Single",3,9,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"1389","Single",6,7,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"1390","Single",2,6,1,1,1,"1","0","0","1","1","0",21,"0","Enrolled"
"1391","Single",2,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1392","Single",2,11,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1393","Single",1,2,1,1,1,"1","0","1","1","0","0",20,"0","Dropout"
"1394","Single",1,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1395","Single",5,15,1,1,1,"1","0","1","1","0","0",19,"0","Graduate"
"1396","Single",1,11,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1397","Single",1,8,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"1398","Single",1,5,1,14,1,"0","0","1","1","0","1",22,"0","Graduate"
"1399","Married",1,13,1,12,1,"0","0","0","1","0","0",31,"0","Graduate"
"1400","Single",1,16,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"1401","Single",2,2,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"1402","Single",2,11,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1403","Single",1,6,1,1,1,"0","0","0","1","0","0",21,"0","Graduate"
"1404","Single",5,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1405","Single",1,9,1,14,9,"0","0","1","0","1","0",25,"1","Dropout"
"1406","Single",1,7,1,1,14,"0","0","1","1","1","0",21,"1","Dropout"
"1407","Single",2,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1408","Single",2,15,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"1409","Single",1,11,1,1,1,"1","0","0","1","0","0",22,"0","Dropout"
"1410","Single",1,9,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"1411","Single",1,3,0,12,1,"0","0","0","1","0","0",58,"0","Dropout"
"1412","Single",2,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1413","Single",1,14,1,1,9,"1","0","0","1","1","0",23,"1","Graduate"
"1414","Single",2,15,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"1415","Single",3,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1416","Single",2,6,1,1,1,"0","0","0","1","0","0",20,"0","Graduate"
"1417","Single",5,6,1,1,1,"0","0","0","0","0","0",18,"0","Dropout"
"1418","Single",1,14,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"1419","Single",4,9,1,1,1,"1","0","1","1","0","1",18,"0","Graduate"
"1420","Single",1,8,1,1,1,"0","0","0","1","0","0",24,"0","Dropout"
"1421","Single",4,16,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"1422","Single",3,9,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"1423","Single",3,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1424","Single",1,11,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"1425","Single",2,8,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"1426","Single",1,2,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1427","Single",1,6,1,1,1,"0","0","0","1","0","0",22,"0","Graduate"
"1428","Single",1,11,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"1429","Widower",1,10,1,1,1,"1","0","0","1","0","1",21,"0","Enrolled"
"1430","Single",1,15,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
"1431","Single",3,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"1432","Single",5,16,1,1,1,"1","0","0","1","0","0",20,"0","Dropout"
"1433","Single",3,11,1,1,1,"1","0","0","1","0","1",18,"0","Enrolled"
"1434","Single",3,5,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"1435","Single",2,12,1,1,1,"1","0","0","1","0","1",18,"0","Enrolled"
"1436","Single",1,9,1,1,14,"0","0","1","0","1","0",26,"1","Dropout"
"1437","Single",1,7,1,1,13,"0","0","1","1","0","0",19,"1","Enrolled"
"1438","Married",1,3,0,1,1,"0","0","0","1","0","0",35,"0","Graduate"
"1439","Single",1,14,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1440","Single",1,6,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"1441","Single",5,14,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"1442","Single",1,2,1,1,1,"1","0","0","1","1","0",25,"0","Graduate"
"1443","Single",6,11,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"1444","Single",1,4,1,1,1,"1","0","1","0","1","0",26,"0","Dropout"
"1445","Single",1,17,0,1,1,"0","0","0","1","1","0",34,"0","Graduate"
"1446","Single",2,11,1,1,1,"1","0","0","0","1","0",18,"0","Dropout"
"1447","Single",1,2,1,1,1,"0","0","0","0","1","0",18,"0","Dropout"
"1448","Single",3,7,1,1,1,"1","0","0","1","1","1",18,"0","Dropout"
"1449","Single",1,4,1,14,1,"0","0","0","1","1","0",20,"0","Dropout"
"1450","Single",1,5,1,14,1,"0","0","0","1","1","0",25,"0","Graduate"
"1451","Single",1,8,1,1,1,"0","0","0","1","1","0",18,"0","Dropout"
"1452","Single",1,4,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"1453","Single",1,2,1,1,1,"1","0","0","1","1","0",20,"0","Dropout"
"1454","Single",2,10,1,1,1,"1","0","0","1","1","1",20,"0","Graduate"
"1455","Single",1,7,1,1,1,"0","0","0","1","1","0",20,"0","Enrolled"
"1456","Single",2,9,1,1,1,"1","0","0","1","1","1",19,"0","Dropout"
"1457","Single",1,9,1,1,1,"0","0","0","1","1","0",20,"0","Enrolled"
"1458","Single",6,12,1,1,1,"1","0","0","1","1","0",18,"0","Enrolled"
"1459","Single",1,14,1,1,1,"1","0","0","1","1","0",19,"0","Enrolled"
"1460","Single",1,9,1,1,1,"1","0","0","0","1","0",20,"0","Dropout"
"1461","Single",1,14,1,1,1,"0","0","0","1","1","0",24,"0","Dropout"
"1462","Single",1,4,1,14,1,"1","0","0","1","1","0",20,"0","Graduate"
"1463","Single",3,14,1,1,1,"1","0","0","1","1","0",19,"0","Enrolled"
"1464","Single",1,7,1,1,1,"0","0","0","1","1","0",23,"0","Dropout"
"1465","Single",2,11,1,1,1,"1","0","0","1","1","0",20,"0","Enrolled"
"1466","Single",4,3,0,1,1,"0","0","0","1","1","0",21,"0","Graduate"
"1467","Single",2,7,1,1,1,"1","0","0","1","1","0",20,"0","Dropout"
"1468","Married",5,7,1,1,1,"1","0","0","1","1","0",21,"0","Enrolled"
"1469","Single",1,15,1,1,1,"0","0","0","1","1","1",18,"0","Graduate"
"1470","Single",3,11,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"1471","Single",1,9,1,1,1,"1","0","0","1","1","0",18,"0","Enrolled"
"1472","Single",1,4,1,14,1,"1","0","0","1","1","0",20,"0","Enrolled"
"1473","Single",1,15,1,1,1,"0","0","0","1","1","1",18,"0","Graduate"
"1474","Single",1,15,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"1475","Single",1,7,1,1,1,"1","0","0","1","1","0",20,"0","Enrolled"
"1476","Single",1,8,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"1477","Single",1,17,0,1,1,"1","0","1","1","1","0",33,"0","Dropout"
"1478","Single",1,2,1,1,1,"1","0","0","1","1","0",21,"0","Graduate"
"1479","Married",1,4,1,1,1,"0","0","1","0","1","0",25,"0","Dropout"
"1480","Single",1,6,1,1,1,"1","0","0","1","1","1",20,"0","Dropout"
"1481","Single",1,6,1,16,1,"1","0","0","1","1","1",22,"0","Dropout"
"1482","Divorced",1,15,1,12,1,"0","0","0","1","0","0",39,"0","Graduate"
"1483","Single",2,14,1,1,1,"1","0","0","1","1","1",21,"0","Graduate"
"1484","Single",1,11,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"1485","Single",1,12,1,12,1,"0","0","0","1","0","1",26,"0","Graduate"
"1486","Single",2,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"1487","Single",1,6,1,16,1,"1","0","0","0","0","1",20,"0","Graduate"
"1488","Single",1,14,1,1,1,"1","0","0","1","0","1",25,"0","Enrolled"
"1489","Single",1,3,0,1,1,"0","0","0","1","1","0",24,"0","Dropout"
"1490","Single",6,7,1,1,1,"1","0","0","1","1","0",20,"0","Graduate"
"1491","Married",1,4,1,1,1,"0","0","0","1","1","0",29,"0","Graduate"
"1492","Single",1,15,1,1,1,"0","0","0","1","1","0",20,"0","Graduate"
"1493","Single",1,8,1,14,1,"1","0","0","1","1","0",20,"0","Dropout"
"1494","Single",1,14,1,12,1,"1","0","0","1","1","1",24,"0","Graduate"
"1495","Single",1,12,1,12,1,"0","0","1","1","1","0",24,"0","Dropout"
"1496","Single",1,7,1,15,1,"0","0","0","1","1","0",23,"0","Graduate"
"1497","Single",1,13,1,1,1,"1","0","0","1","1","0",20,"0","Graduate"
"1498","Single",2,14,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"1499","Divorced",1,4,1,1,1,"0","0","0","1","1","0",28,"0","Enrolled"
"1500","Single",1,4,1,14,1,"1","0","0","1","1","1",20,"0","Graduate"
"1501","Single",1,5,1,1,1,"0","0","0","1","1","0",18,"0","Graduate"
"1502","Single",1,14,1,1,1,"1","0","1","1","1","0",20,"0","Dropout"
"1503","Married",1,17,0,1,1,"1","0","0","1","1","0",33,"0","Graduate"
"1504","Married",1,12,1,1,1,"0","0","0","1","0","0",35,"0","Enrolled"
"1505","Single",1,12,1,15,1,"0","0","0","1","0","0",27,"0","Enrolled"
"1506","Single",5,15,1,1,1,"1","0","0","0","0","0",19,"0","Dropout"
"1507","Single",1,17,0,1,14,"0","0","0","1","0","1",31,"1","Enrolled"
"1508","Single",1,2,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"1509","Single",1,5,1,1,1,"1","0","0","1","1","0",22,"0","Graduate"
"1510","Single",1,12,1,1,16,"0","0","0","1","0","0",39,"1","Dropout"
"1511","Single",1,11,1,1,1,"1","0","0","0","1","0",22,"0","Dropout"
"1512","Married",1,17,0,1,1,"0","0","0","1","1","0",47,"0","Enrolled"
"1513","Single",1,2,1,1,1,"1","0","0","1","1","1",19,"0","Graduate"
"1514","Single",1,11,1,1,10,"1","0","0","1","0","0",19,"1","Graduate"
"1515","Single",1,12,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"1516","Single",1,2,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
